Plot,Sub_Plot,Tree_Tag,X_Coordinate,Y_Coordinate,Local_Name,Genus,Species,DBH_inch,DBH_cm,POM_m,Height_m,North,East,Elevation_m
1,1,8999,0.8,2,Lunbo,Buchananaia,cochinchinensis,6,15.2,1.3,6,"20° 53' 0.33"" N","95° 13' 0.56"" E",363.52
1,1,9000,1,1.7,Tei,Diospyros,burmanica,4,10.2,1.3,6,"20° 53' 0.33"" N","95° 13' 0.56"" E",363.52
1,1,8998,3.2,2.5,Tei,Diospyros,burmanica,4.8,12.2,1.3,7,"20° 53' 0.33"" N","95° 13' 0.56"" E",363.52
1,2,8997,3,3.9,Ingyin,Shorea,siamensis,14.3,36.3,1.3,12,"20° 53' 0.33"" N","95° 13' 0.56"" E",363.52
1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20° 53' 0.33"" N","95° 13' 0.56"" E",363.52
1,4,8996,4.8,2.1,Yindike,Dalvergia,cultiata,6.9,17.5,1.3,6.7,"20° 53' 0.33"" N","95° 13' 0.56"" E",363.52
1,5,8995,2.4,1.8,Tei,Diospyros,burmanica,4,10.2,1.3,8,"20° 53' 0.33"" N","95° 13' 0.56"" E",363.52
1,6,8994,1.5,2.2,Tei,Diospyros,burmanica,4,10.2,1.3,5.1,"20° 53' 0.33"" N","95° 13' 0.56"" E",363.52
1,6,8993,3,4,Tei,Diospyros,burmanica,4.9,12.4,1.3,6,"20° 53' 0.33"" N","95° 13' 0.56"" E",363.52
1,7,8992,1.6,0.5,Ingyin,Shorea,siamensis,4.2,10.7,1.3,5.7,"20° 53' 0.33"" N","95° 13' 0.56"" E",363.52
1,8,8989,4.4,0.8,Ingyin,Shorea,siamensis,8.3,21.1,1.3,10,"20° 53' 0.33"" N","95° 13' 0.56"" E",363.52
1,8,8991,1.3,0.2,Yindike,Dalvergia,cultiata,4.1,10.4,1.3,8,"20° 53' 0.33"" N","95° 13' 0.56"" E",363.52
1,8,8990,2.5,4.8,Yindike,Dalvergia,cultiata,15.2,38.6,1.3,11,"20° 53' 0.33"" N","95° 13' 0.56"" E",363.52
1,9,8988,1,1,Lunbo,Buchananaia,cochinchinensis,6.4,16.3,1.3,7,"20° 53' 0.33"" N","95° 13' 0.56"" E",363.52
1,9,8987,4.2,4.5,Tei,Diospyros,burmanica,7.9,20.1,1.3,9.6,"20° 53' 0.33"" N","95° 13' 0.56"" E",363.52
1,10,8986,0.4,4.3,Tei,Diospyros,burmanica,5.6,14.2,1.3,6,"20° 53' 0.33"" N","95° 13' 0.56"" E",363.52
1,10,8985,3.8,4,Yindike,Dalvergia,cultiata,6.1,15.5,1.3,13,"20° 53' 0.33"" N","95° 13' 0.56"" E",363.52
1,10,8984,3.8,4,Yindike,Dalvergia,cultiata,4.1,10.4,1.3,5.9,"20° 53' 0.33"" N","95° 13' 0.56"" E",363.52
1,10,8983,3.8,4.8,Yindike,Dalvergia,cultiata,5.9,15,1.3,4.2,"20° 53' 0.33"" N","95° 13' 0.56"" E",363.52
1,11,8981,8,4.3,Htaukyant,Terminalia,crenulata,5.3,13.5,1.3,9,"20° 53' 0.33"" N","95° 13' 0.56"" E",363.52
1,11,8982,1.3,1.3,Ingyin,Shorea,siamensis,6.4,16.3,1.3,11.3,"20° 53' 0.33"" N","95° 13' 0.56"" E",363.52
1,11,8980,2.7,4.2,Ingyin,Shorea,siamensis,4.6,11.7,1.3,5.4,"20° 53' 0.33"" N","95° 13' 0.56"" E",363.52
1,11,8979,2.8,4.3,Ingyin,Shorea,siamensis,9.3,23.6,1.3,12,"20° 53' 0.33"" N","95° 13' 0.56"" E",363.52
1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20° 53' 0.33"" N","95° 13' 0.56"" E",363.52
1,13,8978,4.99,2.7,Tei,Diospyros,burmanica,4.6,11.7,1.3,7,"20° 53' 0.33"" N","95° 13' 0.56"" E",363.52
1,13,8977,4.2,1.8,Than ,Terminalia,oliveri,6.1,15.5,1.3,6,"20° 53' 0.33"" N","95° 13' 0.56"" E",363.52
1,14,8976,0.2,2,Yindike,Dalvergia,cultiata,5.2,13.2,1.3,9,"20° 53' 0.33"" N","95° 13' 0.56"" E",363.52
1,15,8975,1,1.7,Ingyin,Shorea,siamensis,8.5,21.6,1.3,10,"20° 53' 0.33"" N","95° 13' 0.56"" E",363.52
1,15,8974,4.7,4.7,Tei,Diospyros,burmanica,4.7,11.9,1.3,7,"20° 53' 0.33"" N","95° 13' 0.56"" E",363.52
1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20° 53' 0.33"" N","95° 13' 0.56"" E",363.52
2,1,8973,0.6,2.5,Ingyin,Shorea,siamensis,5.6,14.2,1.3,7.8,"20° 53' 5.96"" N","95° 13' 8.37"" E",398.01
2,1,8972,0.7,2.5,Ingyin,Shorea,siamensis,4.4,11.2,1.3,7.5,"20° 53' 5.96"" N","95° 13' 8.37"" E",398.01
2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20° 53' 5.96"" N","95° 13' 8.37"" E",398.01
2,3,8971,2.3,2.3,Naywel,Flacourtia,indica,4.2,10.7,1.3,5.1,"20° 53' 5.96"" N","95° 13' 8.37"" E",398.01
2,4,8969,4,4.9,Ingyin,Shorea,siamensis,5.1,13,1.3,5,"20° 53' 5.96"" N","95° 13' 8.37"" E",398.01
2,4,8970,0.1,3.3,Pyinkado,Xylia,xylocarpa,5.2,13.2,1.3,6,"20° 53' 5.96"" N","95° 13' 8.37"" E",398.01
2,4,8968,3.1,2,Pyinkado,Xylia,xylocarpa,5.4,13.7,1.3,6,"20° 53' 5.96"" N","95° 13' 8.37"" E",398.01
2,5,8966,2.4,1,Lunbo,Buchananaia,cochinchinensis,5.9,15,1.3,5.1,"20° 53' 5.96"" N","95° 13' 8.37"" E",398.01
2,5,8967,0.8,0.1,Thitya,Shorera,obtusa,4.9,12.4,1.3,4.4,"20° 53' 5.96"" N","95° 13' 8.37"" E",398.01
2,6,8965,2.6,4.9,Ingyin,Shorea,siamensis,4.2,10.7,1.3,4.6,"20° 53' 5.96"" N","95° 13' 8.37"" E",398.01
2,6,8964,2.6,4.9,Ingyin,Shorea,siamensis,4.9,12.4,1.3,4.7,"20° 53' 5.96"" N","95° 13' 8.37"" E",398.01
2,7,8963,4.6,2.6,Thitya,Shorera,obtusa,4.5,11.4,1.3,4.3,"20° 53' 5.96"" N","95° 13' 8.37"" E",398.01
2,8,8962,4.5,2,Ingyin,Shorea,siamensis,4.5,11.4,1.3,5.3,"20° 53' 5.96"" N","95° 13' 8.37"" E",398.01
2,8,8961,4.7,2.1,Ingyin,Shorea,siamensis,6.4,16.3,1.3,9.1,"20° 53' 5.96"" N","95° 13' 8.37"" E",398.01
2,9,8960,2.7,2.3,Lunbo,Buchananaia,cochinchinensis,6,15.2,1.3,5.4,"20° 53' 5.96"" N","95° 13' 8.37"" E",398.01
2,10,8958,1.8,3.1,Ingyin,Shorea,siamensis,4.8,12.2,1.3,5.7,"20° 53' 5.96"" N","95° 13' 8.37"" E",398.01
2,10,8959,1.6,0.8,Lunbo,Buchananaia,cochinchinensis,4.5,11.4,1.3,6.1,"20° 53' 5.96"" N","95° 13' 8.37"" E",398.01
2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20° 53' 5.96"" N","95° 13' 8.37"" E",398.01
2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20° 53' 5.96"" N","95° 13' 8.37"" E",398.01
2,13,8957,4,3,Pyinkado,Xylia,xylocarpa,6.7,17,1.3,8.7,"20° 53' 5.96"" N","95° 13' 8.37"" E",398.01
2,14,8956,0.5,1.3,Naywel,Flacourtia,indica,4.5,11.4,1.3,4.5,"20° 53' 5.96"" N","95° 13' 8.37"" E",398.01
2,15,8954,2.9,2.3,Ingyin,Shorea,siamensis,4.4,11.2,1.3,5.4,"20° 53' 5.96"" N","95° 13' 8.37"" E",398.01
2,15,8955,2.2,1.2,Tei,Diospyros,burmanica,4.2,10.7,1.3,5,"20° 53' 5.96"" N","95° 13' 8.37"" E",398.01
2,16,8953,4.5,2,Tei,Diospyros,burmanica,4.5,11.4,1.3,5,"20° 53' 5.96"" N","95° 13' 8.37"" E",398.01
3,1,8952,0.3,2.4,Htaukyant,Terminalia,crenulata,6.5,16.5,1.3,6.5,"20° 53' 10.37"" N","95° 13' 17.36"" E",424.51
3,2,8951,2.6,1.2,Tei,Diospyros,burmanica,4.6,11.7,1.3,5.5,"20° 53' 10.37"" N","95° 13' 17.36"" E",424.51
3,3,8950,1.6,2.4,Ingyin,Shorea,siamensis,5.9,15,1.3,8.6,"20° 53' 10.37"" N","95° 13' 17.36"" E",424.51
3,3,8949,3.1,1.9,Ingyin,Shorea,siamensis,5.1,13,1.3,7.1,"20° 53' 10.37"" N","95° 13' 17.36"" E",424.51
3,4,8948,1,0.3,Ingyin,Shorea,siamensis,6.9,17.5,1.3,3.4,"20° 53' 10.37"" N","95° 13' 17.36"" E",424.51
3,4,8947,0.6,3,Pyinkado,Xylia,xylocarpa,5.6,14.2,1.3,5,"20° 53' 10.37"" N","95° 13' 17.36"" E",424.51
3,4,8946,4.2,2.7,Tamalan,Dalvergia,oliveri,5.35,13.6,1.3,9,"20° 53' 10.37"" N","95° 13' 17.36"" E",424.51
3,5,8945,0.8,2.7,Ingyin,Shorea,siamensis,6.9,17.5,1.3,10.6,"20° 53' 10.37"" N","95° 13' 17.36"" E",424.51
3,5,8943,2.4,2.5,Ingyin,Shorea,siamensis,5.5,14,2,7.1,"20° 53' 10.37"" N","95° 13' 17.36"" E",424.51
3,5,8944,1.7,4.1,Lunbo,Buchananaia,cochinchinensis,4.8,12.2,1.3,5.5,"20° 53' 10.37"" N","95° 13' 17.36"" E",424.51
3,5,8942,2.2,0.2,Thitya,Shorera,obtusa,5.65,14.4,1.3,5.3,"20° 53' 10.37"" N","95° 13' 17.36"" E",424.51
3,6,8939,3.3,2.2,Ingyin,Shorea,siamensis,5.23,13.3,1.3,5.1,"20° 53' 10.37"" N","95° 13' 17.36"" E",424.51
3,6,8938,4.7,4,Ingyin,Shorea,siamensis,5,12.7,1.3,7,"20° 53' 10.37"" N","95° 13' 17.36"" E",424.51
3,6,8940,1,2.1,Seikchayphalan,Bridelia,ovata,4.2,10.7,1.3,7,"20° 53' 10.37"" N","95° 13' 17.36"" E",424.51
3,6,8941,2,1.5,Tei,Diospyros,burmanica,4.94,12.5,1.3,8.1,"20° 53' 10.37"" N","95° 13' 17.36"" E",424.51
3,7,8937,2.5,1,Tei,Diospyros,burmanica,5.9,15,1.3,7.1,"20° 53' 10.37"" N","95° 13' 17.36"" E",424.51
3,8,8935,2,2.3,Htaukyant,Terminalia,crenulata,4.23,10.7,1.3,7.2,"20° 53' 10.37"" N","95° 13' 17.36"" E",424.51
3,8,8936,0.7,2.2,Ingyin,Shorea,siamensis,15.2,38.6,1.3,9.2,"20° 53' 10.37"" N","95° 13' 17.36"" E",424.51
3,9,8932,4.2,3.3,Ingyin,Shorea,siamensis,5.74,14.6,1.3,8.1,"20° 53' 10.37"" N","95° 13' 17.36"" E",424.51
3,9,8934,2.2,1,Lunbo,Buchananaia,cochinchinensis,5.5,14,1.3,4.8,"20° 53' 10.37"" N","95° 13' 17.36"" E",424.51
3,9,8933,2.2,3.1,Lunbo,Buchananaia,cochinchinensis,4.42,11.2,1.3,6.6,"20° 53' 10.37"" N","95° 13' 17.36"" E",424.51
3,10,8931,2.7,4.2,Ingyin,Shorea,siamensis,8,20.3,1.3,8.7,"20° 53' 10.37"" N","95° 13' 17.36"" E",424.51
3,11,8930,2,0.5,Ingyin,Shorea,siamensis,8,20.3,1.3,9.4,"20° 53' 10.37"" N","95° 13' 17.36"" E",424.51
3,11,8929,2.1,1.7,Ingyin,Shorea,siamensis,5.94,15.1,1.3,5.5,"20° 53' 10.37"" N","95° 13' 17.36"" E",424.51
3,12,8928,4.6,4.5,Pyinkado,Xylia,xylocarpa,4.9,12.4,1.3,5.4,"20° 53' 10.37"" N","95° 13' 17.36"" E",424.51
3,13,8927,2.4,2.4,Ingyin,Shorea,siamensis,7.9,20.1,1.3,6.6,"20° 53' 10.37"" N","95° 13' 17.36"" E",424.51
3,14,8926,3.2,6.5,Ingyin,Shorea,siamensis,11.4,29,1.3,1.7,"20° 53' 10.37"" N","95° 13' 17.36"" E",424.51
3,15,8924,2.6,1,Tei,Diospyros,burmanica,5.6,14.2,1.3,5.7,"20° 53' 10.37"" N","95° 13' 17.36"" E",424.51
3,15,8925,0.3,4.2,Thitya,Shorera,obtusa,5.9,15,1.3,7.7,"20° 53' 10.37"" N","95° 13' 17.36"" E",424.51
3,16,8923,1,4.2,Htaukyant,Terminalia,crenulata,4.35,11,1.3,6.9,"20° 53' 10.37"" N","95° 13' 17.36"" E",424.51
3,16,8921,3.9,2.9,Pyinkado,Xylia,xylocarpa,4.63,11.8,1.3,6.5,"20° 53' 10.37"" N","95° 13' 17.36"" E",424.51
3,16,8920,4,3,Tamalan,Dalvergia,oliveri,6.3,16,1.3,7.1,"20° 53' 10.37"" N","95° 13' 17.36"" E",424.51
3,16,8922,2.6,3,Tei,Diospyros,burmanica,4.48,11.4,1.3,5.3,"20° 53' 10.37"" N","95° 13' 17.36"" E",424.51
4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20° 53' 16.81"" N","95° 13' 23.25"" E",445.43
4,2,8919,1.6,4,Ingyin,Shorea,siamensis,4.63,11.8,1.3,7,"20° 53' 16.81"" N","95° 13' 23.25"" E",445.43
4,2,8918,3.9,2,Pyinkado,Xylia,xylocarpa,5,12.7,1.3,7,"20° 53' 16.81"" N","95° 13' 23.25"" E",445.43
4,3,8917,2.2,4.5,Ingyin,Shorea,siamensis,6.35,16.1,1.3,9.1,"20° 53' 16.81"" N","95° 13' 23.25"" E",445.43
4,4,NA,NA,,NA,NA,NA,NA,NA,NA,NA,"20° 53' 16.81"" N","95° 13' 23.25"" E",445.43
4,5,8914,0.4,3.9,Ingyin,Shorea,siamensis,4.2,10.7,1.3,7.5,"20° 53' 16.81"" N","95° 13' 23.25"" E",445.43
4,5,8913,0.5,3.8,Ingyin,Shorea,siamensis,4.4,11.2,1.3,7.5,"20° 53' 16.81"" N","95° 13' 23.25"" E",445.43
4,5,8916,1.8,2,Tei,Diospyros,burmanica,6.32,16.1,1.3,7.4,"20° 53' 16.81"" N","95° 13' 23.25"" E",445.43
4,5,8915,1.2,2.1,Tei,Diospyros,burmanica,4.97,12.6,1.3,6,"20° 53' 16.81"" N","95° 13' 23.25"" E",445.43
4,6,8912,2.5,0.3,Ingyin,Shorea,siamensis,4.52,11.5,1.3,7.9,"20° 53' 16.81"" N","95° 13' 23.25"" E",445.43
4,7,8910,3,0.1,Ingyin,Shorea,siamensis,7.38,18.7,1.3,9,"20° 53' 16.81"" N","95° 13' 23.25"" E",445.43
4,7,8911,2.1,3.6,Pyinkado,Xylia,xylocarpa,4.6,11.7,1.3,7.8,"20° 53' 16.81"" N","95° 13' 23.25"" E",445.43
4,8,8909,1.5,4,Tamalan,Dalvergia,oliveri,7.5,19.1,1.8,8,"20° 53' 16.81"" N","95° 13' 23.25"" E",445.43
4,9,8908,1,0.2,Htaukyant,Terminalia,crenulata,5.3,13.5,1.3,5.5,"20° 53' 16.81"" N","95° 13' 23.25"" E",445.43
4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA ,NA,"20° 53' 16.81"" N","95° 13' 23.25"" E",445.43
4,11,8906,2.9,2.9,Ingyin,Shorea,siamensis,11.34,28.8,1.3,11.6,"20° 53' 16.81"" N","95° 13' 23.25"" E",445.43
4,11,8907,1.7,1.5,Thitya,Shorera,obtusa,5.82,14.8,1.3,5.8,"20° 53' 16.81"" N","95° 13' 23.25"" E",445.43
4,12,8903,4,4.5,Ingyin,Shorea,siamensis,6.25,15.9,1.3,8,"20° 53' 16.81"" N","95° 13' 23.25"" E",445.43
4,12,8904,2.5,1,Kyunkhauknwe,Vitex,limonifolia,4.9,12.4,1.3,6,"20° 53' 16.81"" N","95° 13' 23.25"" E",445.43
4,12,8905,0.3,1,Seikchayphalan,Bridelia,ovata,4.9,12.4,1.3,5.8,"20° 53' 16.81"" N","95° 13' 23.25"" E",445.43
4,13,8902,4.7,2.4,Ingyin,Shorea,siamensis,4.35,11,1.3,7,"20° 53' 16.81"" N","95° 13' 23.25"" E",445.43
4,14,8901,2.2,4.1,Ingyin,Shorea,siamensis,6.3,16,1.3,5.6,"20° 53' 16.81"" N","95° 13' 23.25"" E",445.43
4,15,NA,NA,NA,NA,NA,NA ,NA,NA,NA ,NA,"20° 53' 16.81"" N","95° 13' 23.25"" E",445.43
4,16,8900,1,0.15,Ingyin,Shorea,siamensis,4.25,10.8,1.3,7.8,"20° 53' 16.81"" N","95° 13' 23.25"" E",445.43
5,1,8803,0.8,4.9,Ingyin,Shorea,siamensis,5,12.7,1.3,5.8,"20° 53' 24.92"" N","95° 13' 31.97"" E",480.67
5,1,8801,2.6,0.5,Thitya,Shorera,obtusa,11.98,30.4,1.3,6.1,"20° 53' 24.92"" N","95° 13' 31.97"" E",480.67
5,1,8802,2,4.2,Yaythabyay,Lophopetalum,wallichii,4.22,10.7,1.3,6,"20° 53' 24.92"" N","95° 13' 31.97"" E",480.67
5,2,8804,4.5,1.7,Thitya,Shorera,obtusa,8.12,20.6,1.3,4.1,"20° 53' 24.92"" N","95° 13' 31.97"" E",480.67
5,3,8806,0.7,3.5,Thitya,Shorera,obtusa,4.6,11.7,1.3,6.9,"20° 53' 24.92"" N","95° 13' 31.97"" E",480.67
5,3,8807,0.7,3.5,Thitya,Shorera,obtusa,6.8,17.3,1.3,2,"20° 53' 24.92"" N","95° 13' 31.97"" E",480.67
5,3,8808,2.6,4.8,Thitya,Shorera,obtusa,6.15,15.6,1.3,4,"20° 53' 24.92"" N","95° 13' 31.97"" E",480.67
5,3,8805,1.4,1.7,Yaythabyay,Lophopetalum,wallichii,8.6,21.8,1.3,7,"20° 53' 24.92"" N","95° 13' 31.97"" E",480.67
5,4,8809,1.5,0.9,Ingyin,Shorea,siamensis,5.05,12.8,1.3,5,"20° 53' 24.92"" N","95° 13' 31.97"" E",480.67
5,5,8810,1,2.6,Ingyin,Shorea,siamensis,6.9,17.5,1.3,8,"20° 53' 24.92"" N","95° 13' 31.97"" E",480.67
5,5,8811,4,1.2,Thitya,Shorera,obtusa,4.44,11.3,1.3,6,"20° 53' 24.92"" N","95° 13' 31.97"" E",480.67
5,6,8812,0.4,2.5,In,Dipterocarpus,tuberculatus,9.4,23.9,1.3,5,"20° 53' 24.92"" N","95° 13' 31.97"" E",480.67
5,7,8813,2.4,4,Ingyin,Shorea,siamensis,5.68,14.4,1.3,7.7,"20° 53' 24.92"" N","95° 13' 31.97"" E",480.67
5,8,NA,NA ,NA,NA,NA,NA ,NA,NA,NA,NA,"20° 53' 24.92"" N","95° 13' 31.97"" E",480.67
5,9,NA,NA ,NA,NA,NA,NA ,NA,NA,NA,NA,"20° 53' 24.92"" N","95° 13' 31.97"" E",480.67
5,10,8814,2.5,0.9,In,Dipterocarpus,tuberculatus,4.58,11.6,1.3,2,"20° 53' 24.92"" N","95° 13' 31.97"" E",480.67
5,10,8815,2,2.3,Thitya,Shorera,obtusa,5.62,14.3,1.3,4,"20° 53' 24.92"" N","95° 13' 31.97"" E",480.67
5,11,8819,2.7,2,In,Dipterocarpus,tuberculatus,11,27.9,1.3,4.8,"20° 53' 24.92"" N","95° 13' 31.97"" E",480.67
5,11,8818,2.9,2.7,Kyunpho,Premma,latifolia,6.5,16.5,1.3,7.9,"20° 53' 24.92"" N","95° 13' 31.97"" E",480.67
5,11,8817,2.4,2.7,Thitya,Shorera,obtusa,5.1,13,1.3,6.6,"20° 53' 24.92"" N","95° 13' 31.97"" E",480.67
5,11,8816,2.5,1.5,Yaythabyay,Lophopetalum,wallichii,6.26,15.9,1.3,7.6,"20° 53' 24.92"" N","95° 13' 31.97"" E",480.67
5,12,8820,2.2,0.6,Htaukyant,Terminalia,crenulata,4.3,10.9,1.3,7,"20° 53' 24.92"" N","95° 13' 31.97"" E",480.67
5,12,8821,1,3.8,Nabe,Lannea,coromandelica,4.4,11.2,1.3,7.9,"20° 53' 24.92"" N","95° 13' 31.97"" E",480.67
5,12,8823,2.34,0.5,Thitya,Shorera,obtusa,4.72,12,1.3,5,"20° 53' 24.92"" N","95° 13' 31.97"" E",480.67
5,12,8822,4.8,2.3,Yaythabyay,Lophopetalum,wallichii,4.44,11.3,1.3,5.6,"20° 53' 24.92"" N","95° 13' 31.97"" E",480.67
5,13,NA,NA ,NA,NA,NA,NA ,NA,NA,NA,NA,"20° 53' 24.92"" N","95° 13' 31.97"" E",480.67
5,14,NA,NA ,NA,NA,NA,NA ,NA,NA,NA,NA,"20° 53' 24.92"" N","95° 13' 31.97"" E",480.67
5,15,8824,0.4,0.4,In,Dipterocarpus,tuberculatus,12.1,30.7,1.3,3.7,"20° 53' 24.92"" N","95° 13' 31.97"" E",480.67
5,15,8825,2.35,2.5,Ingyin,Shorea,siamensis,5.25,13.3,1.3,6,"20° 53' 24.92"" N","95° 13' 31.97"" E",480.67
5,16,8826,0.5,0.2,In,Dipterocarpus,tuberculatus,6.32,16.1,1.3,3.3,"20° 53' 24.92"" N","95° 13' 31.97"" E",480.67
6,1,8827,1.2,0.6,Naywel,Flacourtia,indica,10.35,26.3,1.3,11,"20° 53' 34.17"" N","95° 13' 39.02"" E",486.88
6,2,NA,NA,NA,NA,NA,NA ,NA,NA,NA,NA,"20° 53' 34.17"" N","95° 13' 39.02"" E",486.88
6,3,8829,3.9,4.1,Aonetone,Litsea,glutinosa,4.3,10.9,1.3,9,"20° 53' 34.17"" N","95° 13' 39.02"" E",486.88
6,3,8828,1,3.5,Thintwelnyo,Diospyros,mollis,6.1,15.5,1.3,11,"20° 53' 34.17"" N","95° 13' 39.02"" E",486.88
6,4,8830,2.1,2.4,Naywel,Flacourtia,indica,6.4,16.3,1.3,6.9,"20° 53' 34.17"" N","95° 13' 39.02"" E",486.88
6,4,8831,0.6,3.5,Thintwelnyo,Diospyros,mollis,5,12.7,1.3,9,"20° 53' 34.17"" N","95° 13' 39.02"" E",486.88
6,5,8832,2.3,0.9,Yindike,Dalvergia,cultiata,4,10.2,1.3,7,"20° 53' 34.17"" N","95° 13' 39.02"" E",486.88
6,6,8834,4.5,4.3,Kyunpho,Premma,latifolia,5.06,12.9,1.3,8,"20° 53' 34.17"" N","95° 13' 39.02"" E",486.88
6,6,8833,2,1.1,Yindike,Dalvergia,cultiata,5.52,14,1.3,7.8,"20° 53' 34.17"" N","95° 13' 39.02"" E",486.88
6,7,8835,2.5,4.6,Tamalan,Dalvergia,oliveri,9.3,23.6,1.3,15,"20° 53' 34.17"" N","95° 13' 39.02"" E",486.88
6,8,NA,NA,NA,NA,NA,NA ,NA,NA,NA,NA,"20° 53' 34.17"" N","95° 13' 39.02"" E",486.88
6,9,NA,NA,NA,NA,NA,NA ,NA,NA,NA,NA,"20° 53' 34.17"" N","95° 13' 39.02"" E",486.88
6,10,8837,0.5,4.2,Gyoe,Schleichera,oleosa,4.22,10.7,1.3,7.6,"20° 53' 34.17"" N","95° 13' 39.02"" E",486.88
6,10,8836,1,2.2,Kyunkhauknwe,Vitex,limonifolia,4.3444,11,1.3,4.1,"20° 53' 34.17"" N","95° 13' 39.02"" E",486.88
6,10,8838,3,3.8,Kyunkhauknwe,Vitex,limonifolia,6,15.2,1.3,10,"20° 53' 34.17"" N","95° 13' 39.02"" E",486.88
6,11,8839,0.7,2.2,Naywel,Flacourtia,indica,8.35,21.2,1.3,17.3,"20° 53' 34.17"" N","95° 13' 39.02"" E",486.88
6,11,8840,2.2,2.5,Oakshit,Aegle,marmelos,8.6,21.8,1.3,15.4,"20° 53' 34.17"" N","95° 13' 39.02"" E",486.88
6,12,8841,4.7,0.6,Nipasay,Morinda,tomentosa,4.24,10.8,1.3,6.6,"20° 53' 34.17"" N","95° 13' 39.02"" E",486.88
6,12,8842,1,1,Thintwelnyo,Diospyros,mollis,4.8,12.2,1.3,6.8,"20° 53' 34.17"" N","95° 13' 39.02"" E",486.88
6,13,NA,NA,NA,NA,NA,NA ,NA,NA,NA,NA,"20° 53' 34.17"" N","95° 13' 39.02"" E",486.88
6,14,8843,4.3,4,Thintwelnyo,Diospyros,mollis,6.2,15.7,1.3,9,"20° 53' 34.17"" N","95° 13' 39.02"" E",486.88
6,15,8844,0.9,2.7,Thintwelnyo,Diospyros,mollis,8.02,20.4,1.3,14,"20° 53' 34.17"" N","95° 13' 39.02"" E",486.88
6,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20° 53' 34.17"" N","95° 13' 39.02"" E",486.88
7,1,8847,3.3,0.5,Nabe,Lannea,coromandelica,9.64,24.5,1.3,15,"20° 53' 41.13"" N","95° 13' 47.92"" E",536.6
7,1,8846,4.1,2.5,Oakshit,Aegle,marmelos,7.3,18.5,1.3,7,"20° 53' 41.13"" N","95° 13' 47.92"" E",536.6
7,1,8845,3.5,3.2,Thintwelnyo,Diospyros,mollis,16.1,40.9,1.3,20,"20° 53' 41.13"" N","95° 13' 47.92"" E",536.6
